Hardware,Num of Hardware,Framework,Model,Input Output Length,Batch Size,KV Cache,Latency,Throughput
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,128,1,With KV Cache,0.7551043959683739,339.02596961006446
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,128,16,With KV Cache,0.9256543869851156,4424.977678051951
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,128,32,With KV Cache,1.1032934020040557,7425.042137585344
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,128,64,With KV Cache,1.4553018899750896,11258.145208813305
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,256,1,With KV Cache,1.5142196360393427,338.1279622943003
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,256,16,With KV Cache,1.8932805950171316,4326.88108754734
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,256,32,With KV Cache,2.272047790000215,7211.115924633983
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,256,64,With KV Cache,3.008185676007997,10892.944628166924
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,512,1,With KV Cache,3.0422263339860365,336.59560058383875
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,512,16,With KV Cache,3.9303510750178248,4168.584354751489
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,512,32,With KV Cache,4.809938930964563,6812.560506548647
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,512,64,With KV Cache,6.510178188967984,10066.698344917191
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,1024,1,With KV Cache,6.15602214896353,332.6823637801263
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,1024,16,With KV Cache,8.391668092051987,3904.825553221725
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,1024,32,With KV Cache,10.699356195982546,6125.228359497726
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,2048,1,With KV Cache,12.703635527053848,322.4273863396898
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-7B,2048,16,With KV Cache,21.41866840695729,3059.760707566318
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,128,1,With KV Cache,0.5725795989856124,447.0994084552298
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,128,16,With KV Cache,0.6759296630043536,6059.802112832586
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,128,32,With KV Cache,0.782306139008142,10471.603879251596
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,128,64,With KV Cache,0.9865543009946124,16607.29671289475
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,256,1,With KV Cache,1.1524607979808934,444.26673852769824
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,256,16,With KV Cache,1.4294418439967558,5730.908210364795
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,256,32,With KV Cache,1.5987258400418796,10248.161122841932
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,256,64,With KV Cache,2.0162164560169917,16252.223268097288
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,512,1,With KV Cache,2.3883231339859776,428.7527032788906
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,512,16,With KV Cache,2.850472190009896,5747.819627015242
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,512,32,With KV Cache,3.340764610969927,9808.533020375367
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,512,64,With KV Cache,4.307119341974612,15215.738129502308
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,1024,1,With KV Cache,4.680378724006005,437.571427605988
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,1024,16,With KV Cache,5.97178952395916,5487.132436354784
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,1024,32,With KV Cache,7.235583656991366,9057.458680154432
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,2048,1,With KV Cache,9.762435876007656,419.5674165774963
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-7B,2048,16,With KV Cache,14.286046555032954,4587.413302031538
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,128,1,With KV Cache,0.5918101759743877,432.5711358012863
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,128,16,With KV Cache,0.7429430360207334,5513.2086868174
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,128,32,With KV Cache,0.8680436330032535,9437.313619428733
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,128,64,With KV Cache,0.9262188079883344,17689.124706487662
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,256,1,With KV Cache,1.2234908620011993,418.4747233522845
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,256,16,With KV Cache,1.5461857629707083,5298.19908848507
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,256,32,With KV Cache,1.5647828170331195,10470.462623729862
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,256,64,With KV Cache,1.895170379022602,17290.26601655703
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,512,1,With KV Cache,2.5424907130072825,402.7546668159912
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,512,16,With KV Cache,2.80797727702884,5834.805051320123
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,512,32,With KV Cache,3.269437160983216,10022.520203491447
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,512,64,With KV Cache,4.081955608038697,16055.04966074063
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,1024,1,With KV Cache,4.95567574998131,413.2635191089174
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,1024,16,With KV Cache,5.897329950006679,5556.412864429078
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,1024,32,With KV Cache,7.008357075043023,9351.121710589738
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,2048,1,With KV Cache,9.716638537996914,421.5449596053813
Habana Gaudi2,8,Deepspeed,Qwen/Qwen2-7B,2048,16,With KV Cache,14.28113293898059,4588.991663337745
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-72B,128,1,With KV Cache,4.943636690964922,51.78374059482771
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-72B,128,16,With KV Cache,6.324256095045712,647.6651069220172
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-72B,256,1,With KV Cache,9.9982023909688,51.2092054130131
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-72B,512,1,With KV Cache,20.099531110026877,50.94646210374362
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-72B,1024,1,With KV Cache,40.44004151102854,50.64287581014186
Habana Gaudi2,2,Deepspeed,Qwen/Qwen2-72B,2048,1,With KV Cache,82.9520594960195,49.37791809974952
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,128,1,With KV Cache,3.3571071270271204,76.25613074394212
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,128,16,With KV Cache,4.060227067035157,1008.81057447631
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,128,32,With KV Cache,4.8060997250140645,1704.5006281004764
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,256,1,With KV Cache,6.747716692974791,75.877518766171
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,256,16,With KV Cache,8.28524744900642,988.7453634209076
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,512,1,With KV Cache,13.537234667048324,75.64321851438173
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,1024,1,With KV Cache,27.32225874101277,74.95719952779004
Habana Gaudi2,4,Deepspeed,Qwen/Qwen2-72B,2048,1,With KV Cache,55.60315428697504,73.66488560810807
